void Simulation::allocateMemory(): 0.0000033800s
void Simulation::updateVelocity(): 0.0008792340s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0009043050s
void Simulation::updateVelocity(): 0.0008688140s
void Simulation::updatePosition(): 0.0000009300s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008942440s
void Simulation::updateVelocity(): 0.0008806740s
void Simulation::updatePosition(): 0.0000010700s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0009095550s
void Simulation::updateVelocity(): 0.0008761840s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0009034340s
void Simulation::updateVelocity(): 0.0008638540s
void Simulation::updatePosition(): 0.0000009200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0008862340s
void Simulation::updateVelocity(): 0.0008566040s
void Simulation::updatePosition(): 0.0000009700s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0008788940s
void Simulation::updateVelocity(): 0.0008565530s
void Simulation::updatePosition(): 0.0000037000s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0008813440s
void Simulation::updateVelocity(): 0.0008670530s
void Simulation::updatePosition(): 0.0000009200s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0008889940s
void Simulation::updateVelocity(): 0.0008810440s
void Simulation::updatePosition(): 0.0000010600s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009070540s
void Simulation::updateVelocity(): 0.0009593360s
void Simulation::updatePosition(): 0.0000011400s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0009898560s
void Simulation::updateVelocity(): 0.0008895440s
void Simulation::updatePosition(): 0.0000060800s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0009197250s
void Simulation::updateVelocity(): 0.0008680540s
void Simulation::updatePosition(): 0.0000014800s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0008904040s
void Simulation::updateVelocity(): 0.0008523340s
void Simulation::updatePosition(): 0.0000009300s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008743340s
void Simulation::updateVelocity(): 0.0008868240s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0009152250s
void Simulation::updateVelocity(): 0.0011182580s
void Simulation::updatePosition(): 0.0000014600s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0011510290s
void Simulation::updateVelocity(): 0.0012533800s
void Simulation::updatePosition(): 0.0000012700s
void Simulation::preventMoveAgainstForce(): 0.0000007200s
void Simulation::step(): 0.0012785700s
void Simulation::updateVelocity(): 0.0012467200s
void Simulation::updatePosition(): 0.0000018700s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0012730610s
void Simulation::updateVelocity(): 0.0012418890s
void Simulation::updatePosition(): 0.0000013100s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0012696000s
void Simulation::updateVelocity(): 0.0012408500s
void Simulation::updatePosition(): 0.0000012500s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0012654500s
void Simulation::updateVelocity(): 0.0011796190s
void Simulation::updatePosition(): 0.0000012200s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0012039790s
void Simulation::updateVelocity(): 0.0011752790s
void Simulation::updatePosition(): 0.0000013100s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0012031700s
void Simulation::updateVelocity(): 0.0011775680s
void Simulation::updatePosition(): 0.0000012300s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0012023090s
void Simulation::updateVelocity(): 0.0011718480s
void Simulation::updatePosition(): 0.0000012100s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0011960990s
void Simulation::updateVelocity(): 0.0011940690s
void Simulation::updatePosition(): 0.0000013000s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0012251490s
void Simulation::updateVelocity(): 0.0011795690s
void Simulation::updatePosition(): 0.0000012500s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0012037800s
void Simulation::updateVelocity(): 0.0011921090s
void Simulation::updatePosition(): 0.0000012200s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0012196890s
void Simulation::updateVelocity(): 0.0011572890s
void Simulation::updatePosition(): 0.0000011800s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0011847590s
void Simulation::updateVelocity(): 0.0011352080s
void Simulation::updatePosition(): 0.0000012300s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0011630690s
void Simulation::updateVelocity(): 0.0011269880s
void Simulation::updatePosition(): 0.0000012100s
void Simulation::preventMoveAgainstForce(): 0.0000007200s
void Simulation::step(): 0.0011515980s
void Simulation::updateVelocity(): 0.0011375980s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0011681890s
void Simulation::updateVelocity(): 0.0011402780s
void Simulation::updatePosition(): 0.0000012000s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0011688880s
void Simulation::updateVelocity(): 0.0011299180s
void Simulation::updatePosition(): 0.0000011600s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0011574380s
void Simulation::updateVelocity(): 0.0011116480s
void Simulation::updatePosition(): 0.0000040400s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0011390980s
void Simulation::updateVelocity(): 0.0011456990s
void Simulation::updatePosition(): 0.0000018600s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0011740790s
void Simulation::updateVelocity(): 0.0011197580s
void Simulation::updatePosition(): 0.0000062600s
void Simulation::preventMoveAgainstForce(): 0.0000008200s
void Simulation::step(): 0.0011543180s
void Simulation::updateVelocity(): 0.0009015650s
void Simulation::updatePosition(): 0.0000014700s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0009253550s
void Simulation::updateVelocity(): 0.0008828640s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009051450s
void Simulation::updateVelocity(): 0.0008818440s
void Simulation::updatePosition(): 0.0000009300s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0009039940s
void Simulation::updateVelocity(): 0.0009056540s
void Simulation::updatePosition(): 0.0000025200s
void Simulation::preventMoveAgainstForce(): 0.0000007500s
void Simulation::step(): 0.0009433150s
void Simulation::updateVelocity(): 0.0009246940s
void Simulation::updatePosition(): 0.0000012400s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0009543650s
void Simulation::updateVelocity(): 0.0008940440s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0009196840s
void Simulation::updateVelocity(): 0.0008933350s
void Simulation::updatePosition(): 0.0000009800s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0009189750s
void Simulation::updateVelocity(): 0.0008881340s
void Simulation::updatePosition(): 0.0000071700s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0009194450s
void Simulation::updateVelocity(): 0.0008771240s
void Simulation::updatePosition(): 0.0000009600s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0008994140s
void Simulation::updateVelocity(): 0.0008824240s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0009074550s
void Simulation::updateVelocity(): 0.0008623940s
void Simulation::updatePosition(): 0.0000062500s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0008899840s
void Simulation::updateVelocity(): 0.0008791840s
void Simulation::updatePosition(): 0.0000062100s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009066440s
void Simulation::updateVelocity(): 0.0008744340s
void Simulation::updatePosition(): 0.0000101000s
void Simulation::preventMoveAgainstForce(): 0.0000006500s
void Simulation::step(): 0.0009056850s
void Simulation::updateVelocity(): 0.0008819140s
void Simulation::updatePosition(): 0.0000010000s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009069940s
void Simulation::updateVelocity(): 0.0008725340s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0008946150s
void Simulation::updateVelocity(): 0.0008776840s
void Simulation::updatePosition(): 0.0000057400s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0009045740s
void Simulation::updateVelocity(): 0.0008771040s
void Simulation::updatePosition(): 0.0000009500s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0008992750s
void Simulation::updateVelocity(): 0.0008726440s
void Simulation::updatePosition(): 0.0000027900s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0008967040s
void Simulation::updateVelocity(): 0.0008831340s
void Simulation::updatePosition(): 0.0000010300s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0009052940s
void Simulation::updateVelocity(): 0.0008756840s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0009008050s
void Simulation::updateVelocity(): 0.0008730940s
void Simulation::updatePosition(): 0.0000009300s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0008952040s
void Simulation::updateVelocity(): 0.0008877240s
void Simulation::updatePosition(): 0.0000044000s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0009168850s
void Simulation::updateVelocity(): 0.0008992740s
void Simulation::updatePosition(): 0.0000010600s
void Simulation::preventMoveAgainstForce(): 0.0000007200s
void Simulation::step(): 0.0009258450s
void Simulation::updateVelocity(): 0.0011538080s
void Simulation::updatePosition(): 0.0000040600s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0011906680s
void Simulation::updateVelocity(): 0.0010743870s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0011007880s
void Simulation::updateVelocity(): 0.0008854940s
void Simulation::updatePosition(): 0.0000044300s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0009161250s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0004133960s
double Simulation::Ekin(): 0.0000009000s
double Simulation::minDistance(int idx): 0.0000007700s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000004200s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000164200s
double Simulation::minDistance(int idx): 0.0000715710s
double Simulation::minDistance(int idx): 0.0000403610s
double Simulation::minDistance(int idx): 0.0000007300s
double Simulation::minDistance(int idx): 0.0000447710s
double Simulation::minDistance(int idx): 0.0000366510s
double Simulation::minDistance(int idx): 0.0000128400s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000615910s
double Simulation::minDistance(int idx): 0.0000125900s
double Simulation::minDistance(int idx): 0.0000380410s
double Simulation::minDistance(int idx): 0.0000006010s
double Simulation::minDistance(int idx): 0.0000605110s
double Simulation::minDistance(int idx): 0.0000127010s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000371610s
double Simulation::minDistance(int idx): 0.0000635010s
double Simulation::minDistance(int idx): 0.0000141500s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000393100s
double Simulation::minDistance(int idx): 0.0000170100s
double Simulation::minDistance(int idx): 0.0000426300s
double Simulation::minDistance(int idx): 0.0000007000s
double Simulation::minDistance(int idx): 0.0000701210s
double Simulation::minDistance(int idx): 0.0000641810s
