void Simulation::allocateMemory(): 0.0000049400s
double Simulation::minDistance(int idx): 0.0000095810s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000096000s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000122100s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000098800s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000098000s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000098700s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000098600s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000099410s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000093800s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000408310s
double Simulation::minDistance(int idx): 0.0000008600s
double Simulation::minDistance(int idx): 0.0000059200s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000047900s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000043400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000042910s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000042500s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000041100s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000040900s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040100s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000040400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000043000s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000042300s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040700s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000041310s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000041000s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000040500s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000039600s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000039700s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000041300s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000040400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000040100s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000040400s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000040600s
double Simulation::minDistance(int idx): 0.0000005000s
double Simulation::minDistance(int idx): 0.0000040700s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::avgMinDistance(): 0.0048449760s
void Simulation::updateVelocity(): 0.0017425570s
void Simulation::updatePosition(): 0.0000042400s
void Simulation::preventMoveAgainstForce(): 0.0000006100s
void Simulation::step(): 0.0017837880s
void Simulation::updateVelocity(): 0.0017282170s
void Simulation::updatePosition(): 0.0000013900s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0017585280s
void Simulation::updateVelocity(): 0.0017207570s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017427470s
void Simulation::updateVelocity(): 0.0017472670s
void Simulation::updatePosition(): 0.0000011800s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0017735580s
void Simulation::updateVelocity(): 0.0017302770s
void Simulation::updatePosition(): 0.0000011600s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017524970s
void Simulation::updateVelocity(): 0.0017324580s
void Simulation::updatePosition(): 0.0000010700s
void Simulation::preventMoveAgainstForce(): 0.0000005100s
void Simulation::step(): 0.0017547980s
void Simulation::updateVelocity(): 0.0017094270s
void Simulation::updatePosition(): 0.0000010800s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017314070s
void Simulation::updateVelocity(): 0.0017217370s
void Simulation::updatePosition(): 0.0000011700s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0017499380s
void Simulation::updateVelocity(): 0.0017009870s
void Simulation::updatePosition(): 0.0000011200s
void Simulation::preventMoveAgainstForce(): 0.0000005700s
void Simulation::step(): 0.0017230270s
void Simulation::updateVelocity(): 0.0017179670s
void Simulation::updatePosition(): 0.0000013200s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0017443470s
void Simulation::updateVelocity(): 0.0017268870s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0017520680s
void Simulation::updateVelocity(): 0.0017141670s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0017361570s
void Simulation::updateVelocity(): 0.0017077870s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000011200s
void Simulation::step(): 0.0017337470s
void Simulation::updateVelocity(): 0.0017106570s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000005100s
void Simulation::step(): 0.0017353680s
void Simulation::updateVelocity(): 0.0017241970s
void Simulation::updatePosition(): 0.0000011200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0017499270s
void Simulation::updateVelocity(): 0.0016921770s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017140170s
void Simulation::updateVelocity(): 0.0016946070s
void Simulation::updatePosition(): 0.0000011600s
void Simulation::preventMoveAgainstForce(): 0.0000004900s
void Simulation::step(): 0.0017195370s
void Simulation::updateVelocity(): 0.0017040170s
void Simulation::updatePosition(): 0.0000011200s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0017260070s
void Simulation::updateVelocity(): 0.0017145770s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0017397780s
void Simulation::updateVelocity(): 0.0017116470s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0017334270s
void Simulation::updateVelocity(): 0.0017531470s
void Simulation::updatePosition(): 0.0000012000s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0017823480s
void Simulation::updateVelocity(): 0.0017167470s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0017388870s
void Simulation::updateVelocity(): 0.0021459740s
void Simulation::updatePosition(): 0.0000016100s
void Simulation::preventMoveAgainstForce(): 0.0000006900s
void Simulation::step(): 0.0021843540s
void Simulation::updateVelocity(): 0.0018053390s
void Simulation::updatePosition(): 0.0000016000s
void Simulation::preventMoveAgainstForce(): 0.0000006600s
void Simulation::step(): 0.0018391690s
void Simulation::updateVelocity(): 0.0017265370s
void Simulation::updatePosition(): 0.0000011700s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0017547680s
void Simulation::updateVelocity(): 0.0021911340s
void Simulation::updatePosition(): 0.0000015200s
void Simulation::preventMoveAgainstForce(): 0.0000009000s
void Simulation::step(): 0.0022302750s
void Simulation::updateVelocity(): 0.0021285330s
void Simulation::updatePosition(): 0.0000012400s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0021598540s
void Simulation::updateVelocity(): 0.0017421370s
void Simulation::updatePosition(): 0.0000012900s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017701880s
void Simulation::updateVelocity(): 0.0017652180s
void Simulation::updatePosition(): 0.0000049000s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0017973380s
void Simulation::updateVelocity(): 0.0017500680s
void Simulation::updatePosition(): 0.0000011700s
void Simulation::preventMoveAgainstForce(): 0.0000005100s
void Simulation::step(): 0.0017768680s
void Simulation::updateVelocity(): 0.0017444680s
void Simulation::updatePosition(): 0.0000015600s
void Simulation::preventMoveAgainstForce(): 0.0000006700s
void Simulation::step(): 0.0017798780s
void Simulation::updateVelocity(): 0.0019638510s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0019903220s
void Simulation::updateVelocity(): 0.0017296470s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0017519470s
void Simulation::updateVelocity(): 0.0017443670s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0017668280s
void Simulation::updateVelocity(): 0.0017514870s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017766880s
void Simulation::updateVelocity(): 0.0017423270s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0017643380s
void Simulation::updateVelocity(): 0.0017965980s
void Simulation::updatePosition(): 0.0000012200s
void Simulation::preventMoveAgainstForce(): 0.0000004900s
void Simulation::step(): 0.0018241380s
void Simulation::updateVelocity(): 0.0017455980s
void Simulation::updatePosition(): 0.0000011600s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0017680780s
void Simulation::updateVelocity(): 0.0017278970s
void Simulation::updatePosition(): 0.0000010800s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017498380s
void Simulation::updateVelocity(): 0.0017110360s
void Simulation::updatePosition(): 0.0000011000s
void Simulation::preventMoveAgainstForce(): 0.0000005000s
void Simulation::step(): 0.0017332070s
void Simulation::updateVelocity(): 0.0017291870s
void Simulation::updatePosition(): 0.0000011600s
void Simulation::preventMoveAgainstForce(): 0.0000005000s
void Simulation::step(): 0.0017545470s
void Simulation::updateVelocity(): 0.0017548980s
void Simulation::updatePosition(): 0.0000010800s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0017811780s
void Simulation::updateVelocity(): 0.0017336080s
void Simulation::updatePosition(): 0.0000011400s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017564380s
void Simulation::updateVelocity(): 0.0017277170s
void Simulation::updatePosition(): 0.0000011300s
void Simulation::preventMoveAgainstForce(): 0.0000005800s
void Simulation::step(): 0.0017531680s
void Simulation::updateVelocity(): 0.0017440770s
void Simulation::updatePosition(): 0.0000011300s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0017770470s
void Simulation::updateVelocity(): 0.0017384280s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0017645480s
void Simulation::updateVelocity(): 0.0017279870s
void Simulation::updatePosition(): 0.0000011500s
void Simulation::preventMoveAgainstForce(): 0.0000005000s
void Simulation::step(): 0.0017534280s
void Simulation::updateVelocity(): 0.0017002570s
void Simulation::updatePosition(): 0.0000010900s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0017223970s
void Simulation::updateVelocity(): 0.0017066970s
void Simulation::updatePosition(): 0.0000011100s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017291270s
void Simulation::updateVelocity(): 0.0017338770s
