void Simulation::allocateMemory(): 0.0000038600s
void Simulation::updateVelocity(): 0.0036043070s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0036393970s
void Simulation::updateVelocity(): 0.0034255440s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034496850s
void Simulation::updateVelocity(): 0.0034539700s
void Simulation::updatePosition(): 0.0000008500s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034822600s
void Simulation::updateVelocity(): 0.0033952540s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034188040s
void Simulation::updateVelocity(): 0.0034054040s
void Simulation::updatePosition(): 0.0000008100s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034310540s
void Simulation::updateVelocity(): 0.0033898830s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034146640s
void Simulation::updateVelocity(): 0.0033625030s
void Simulation::updatePosition(): 0.0000008500s
void Simulation::preventMoveAgainstForce(): 0.0000003900s
void Simulation::step(): 0.0033831430s
void Simulation::updateVelocity(): 0.0040831540s
void Simulation::updatePosition(): 0.0000008100s
void Simulation::preventMoveAgainstForce(): 0.0000002700s
void Simulation::step(): 0.0041118140s
void Simulation::updateVelocity(): 0.0036063470s
void Simulation::updatePosition(): 0.0000010600s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0036517780s
void Simulation::updateVelocity(): 0.0035350350s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000003800s
void Simulation::step(): 0.0035613460s
void Simulation::updateVelocity(): 0.0034880350s
void Simulation::updatePosition(): 0.0000008500s
void Simulation::preventMoveAgainstForce(): 0.0000003700s
void Simulation::step(): 0.0035137650s
void Simulation::updateVelocity(): 0.0034451640s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034710040s
void Simulation::updateVelocity(): 0.0035109350s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0035364650s
void Simulation::updateVelocity(): 0.0035089450s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0035352560s
void Simulation::updateVelocity(): 0.0034330040s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000004000s
void Simulation::step(): 0.0034576940s
void Simulation::updateVelocity(): 0.0037785240s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0038068640s
void Simulation::updateVelocity(): 0.0034424940s
void Simulation::updatePosition(): 0.0000008810s
void Simulation::preventMoveAgainstForce(): 0.0000003100s
void Simulation::step(): 0.0034680350s
void Simulation::updateVelocity(): 0.0034078430s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034316840s
void Simulation::updateVelocity(): 0.0033516520s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0033727130s
void Simulation::updateVelocity(): 0.0034012930s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034324240s
void Simulation::updateVelocity(): 0.0033568920s
void Simulation::updatePosition(): 0.0000008410s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0033776830s
void Simulation::updateVelocity(): 0.0033921430s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034197530s
void Simulation::updateVelocity(): 0.0034222640s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034469050s
void Simulation::updateVelocity(): 0.0036525470s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000003900s
void Simulation::step(): 0.0036942870s
void Simulation::updateVelocity(): 0.0036452980s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0036807680s
void Simulation::updateVelocity(): 0.0034526040s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000003000s
void Simulation::step(): 0.0034988550s
void Simulation::updateVelocity(): 0.0034123540s
void Simulation::updatePosition(): 0.0000007600s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034361740s
void Simulation::updateVelocity(): 0.0034159440s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000003200s
void Simulation::step(): 0.0034398940s
void Simulation::updateVelocity(): 0.0034637350s
void Simulation::updatePosition(): 0.0000007600s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034900650s
void Simulation::updateVelocity(): 0.0035648960s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000003700s
void Simulation::step(): 0.0035898270s
void Simulation::updateVelocity(): 0.0044709000s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0044982900s
void Simulation::updateVelocity(): 0.0034270140s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034511440s
void Simulation::updateVelocity(): 0.0035627550s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0035876660s
void Simulation::updateVelocity(): 0.0034725540s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034984450s
void Simulation::updateVelocity(): 0.0033946830s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034186940s
void Simulation::updateVelocity(): 0.0034041030s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034280130s
void Simulation::updateVelocity(): 0.0034232540s
void Simulation::updatePosition(): 0.0000007600s
void Simulation::preventMoveAgainstForce(): 0.0000005000s
void Simulation::step(): 0.0034479750s
void Simulation::updateVelocity(): 0.0036049560s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0036303870s
void Simulation::updateVelocity(): 0.0034396640s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0034636340s
void Simulation::updateVelocity(): 0.0034107140s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034352940s
void Simulation::updateVelocity(): 0.0034173340s
void Simulation::updatePosition(): 0.0000007600s
void Simulation::preventMoveAgainstForce(): 0.0000002700s
void Simulation::step(): 0.0034411240s
void Simulation::updateVelocity(): 0.0035422960s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000003800s
void Simulation::step(): 0.0035668860s
void Simulation::updateVelocity(): 0.0034771150s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0035070350s
void Simulation::updateVelocity(): 0.0033972940s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034211940s
void Simulation::updateVelocity(): 0.0034027440s
void Simulation::updatePosition(): 0.0000007600s
void Simulation::preventMoveAgainstForce(): 0.0000003300s
void Simulation::step(): 0.0034266840s
void Simulation::updateVelocity(): 0.0035746560s
void Simulation::updatePosition(): 0.0000008500s
void Simulation::preventMoveAgainstForce(): 0.0000002500s
void Simulation::step(): 0.0036009770s
void Simulation::updateVelocity(): 0.0034334140s
void Simulation::updatePosition(): 0.0000008400s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034586140s
void Simulation::updateVelocity(): 0.0034185240s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000003200s
void Simulation::step(): 0.0034433540s
void Simulation::updateVelocity(): 0.0034140640s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000004100s
void Simulation::step(): 0.0034380840s
void Simulation::updateVelocity(): 0.0035694760s
void Simulation::updatePosition(): 0.0000007700s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0035941070s
void Simulation::updateVelocity(): 0.0034443240s
void Simulation::updatePosition(): 0.0000008600s
void Simulation::preventMoveAgainstForce(): 0.0000002700s
void Simulation::step(): 0.0034693140s
void Simulation::updateVelocity(): 0.0034395340s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000003900s
void Simulation::step(): 0.0034644050s
void Simulation::updateVelocity(): 0.0034210430s
void Simulation::updatePosition(): 0.0000007800s
void Simulation::preventMoveAgainstForce(): 0.0000003400s
void Simulation::step(): 0.0034450740s
void Simulation::updateVelocity(): 0.0035805660s
void Simulation::updatePosition(): 0.0000008500s
void Simulation::preventMoveAgainstForce(): 0.0000003700s
void Simulation::step(): 0.0036057360s
void Simulation::updateVelocity(): 0.0034692550s
void Simulation::updatePosition(): 0.0000007900s
void Simulation::preventMoveAgainstForce(): 0.0000002600s
void Simulation::step(): 0.0034937550s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0002100240s
double Simulation::Ekin(): 0.0000003300s
double Simulation::minDistance(int idx): 0.0000002500s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002500s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002500s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002500s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002500s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002300s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
double Simulation::minDistance(int idx): 0.0000002400s
